year,cipcode,major_number,total,instnm,cip_code,humanities_discipline,classification,total_students,total_degrees
2010,03.0101,2,4,Cornell University,"Natural Resources/Conservation, General",NA,Other/Unknown,3696,4049
2010,04.0201,1,102,Cornell University,Architecture,NA,Other/Unknown,3696,4049
2010,04.0301,1,32,Cornell University,"City/Urban, Community, and Regional Planning",NA,Other/Unknown,3696,4049
2010,04.0401,1,24,Cornell University,Environmental Design/Architecture,NA,Other/Unknown,3696,4049
2010,04.0601,1,16,Cornell University,Landscape Architecture,NA,Other/Unknown,3696,4049
2010,04.0801,1,0,Cornell University,"Architectural History and Criticism, General",Study of the Arts,Humanities,3696,4049
2010,05.0102,1,17,Cornell University,American/United States Studies/Civilization,Area Studies,Humanities,3696,4049
2010,05.0102,2,3,Cornell University,American/United States Studies/Civilization,Area Studies,Humanities,3696,4049
2010,05.0103,1,23,Cornell University,Asian Studies/Civilization,Area Studies,Humanities,3696,4049
2010,05.0103,2,11,Cornell University,Asian Studies/Civilization,Area Studies,Humanities,3696,4049
2010,05.0104,1,0,Cornell University,East Asian Studies,Area Studies,Humanities,3696,4049
2010,05.0108,1,7,Cornell University,Near and Middle Eastern Studies,Area Studies,Humanities,3696,4049
2010,05.0108,2,8,Cornell University,Near and Middle Eastern Studies,Area Studies,Humanities,3696,4049
2010,05.0125,1,2,Cornell University,German Studies,Area Studies,Humanities,3696,4049
2010,05.0201,1,3,Cornell University,African-American/Black Studies,"Cultural, Ethnic, and Gender Studies",Humanities,3696,4049
2010,05.0201,2,1,Cornell University,African-American/Black Studies,"Cultural, Ethnic, and Gender Studies",Humanities,3696,4049
2010,05.0208,1,2,Cornell University,Gay/Lesbian Studies,"Cultural, Ethnic, and Gender Studies",Humanities,3696,4049
2010,05.0208,2,3,Cornell University,Gay/Lesbian Studies,"Cultural, Ethnic, and Gender Studies",Humanities,3696,4049
2010,09.0101,1,85,Cornell University,Speech Communication and Rhetoric,Communication,Humanities,3696,4049
2010,09.0101,2,3,Cornell University,Speech Communication and Rhetoric,Communication,Humanities,3696,4049
2010,11.0101,1,15,Cornell University,"Computer and Information Sciences, General",NA,Engineering,3696,4049
2010,11.0103,1,14,Cornell University,Information Technology,NA,Engineering,3696,4049
2010,11.0103,2,5,Cornell University,Information Technology,NA,Engineering,3696,4049
2010,11.0701,1,81,Cornell University,Computer Science,NA,Engineering,3696,4049
2010,11.0701,2,12,Cornell University,Computer Science,NA,Engineering,3696,4049
2010,12.0508,1,0,Cornell University,Institutional Food Workers,NA,Other/Unknown,3696,4049
2010,13.0101,1,0,Cornell University,"Education, General",NA,Education,3696,4049
2010,13.1301,1,1,Cornell University,Agricultural Teacher Education,NA,Education,3696,4049
2010,14.0101,1,24,Cornell University,"Engineering, General",NA,Engineering,3696,4049
2010,14.0301,1,80,Cornell University,Agricultural Engineering,NA,Engineering,3696,4049
2010,14.0701,1,85,Cornell University,Chemical Engineering,NA,Engineering,3696,4049
2010,14.0801,1,65,Cornell University,"Civil Engineering, General",NA,Engineering,3696,4049
2010,14.1001,1,98,Cornell University,Electrical and Electronics Engineering,NA,Engineering,3696,4049
2010,14.1001,2,2,Cornell University,Electrical and Electronics Engineering,NA,Engineering,3696,4049
2010,14.1201,1,44,Cornell University,Engineering Physics/Applied Physics,NA,Engineering,3696,4049
2010,14.1201,2,1,Cornell University,Engineering Physics/Applied Physics,NA,Engineering,3696,4049
2010,14.1401,1,12,Cornell University,Environmental/Environmental Health Engineering,NA,Engineering,3696,4049
2010,14.1401,2,5,Cornell University,Environmental/Environmental Health Engineering,NA,Engineering,3696,4049
2010,14.1801,1,27,Cornell University,Materials Engineering,NA,Engineering,3696,4049
2010,14.1901,1,134,Cornell University,Mechanical Engineering,NA,Engineering,3696,4049
2010,14.3701,1,94,Cornell University,Operations Research,NA,Business & Management,3696,4049
2010,16.0102,1,7,Cornell University,Linguistics,Linguistics,Humanities,3696,4049
2010,16.0102,2,2,Cornell University,Linguistics,Linguistics,Humanities,3696,4049
2010,16.0104,1,6,Cornell University,Comparative Literature,Comparative Literature,Humanities,3696,4049
2010,16.0104,2,4,Cornell University,Comparative Literature,Comparative Literature,Humanities,3696,4049
2010,16.0402,1,3,Cornell University,Russian Language and Literature,Languages and Literatures Other than English,Humanities,3696,4049
2010,16.0402,2,1,Cornell University,Russian Language and Literature,Languages and Literatures Other than English,Humanities,3696,4049
2010,16.0501,1,1,Cornell University,German Language and Literature,Languages and Literatures Other than English,Humanities,3696,4049
2010,16.0501,2,1,Cornell University,German Language and Literature,Languages and Literatures Other than English,Humanities,3696,4049
2010,16.0901,1,12,Cornell University,French Language and Literature,Languages and Literatures Other than English,Humanities,3696,4049
2010,16.0901,2,7,Cornell University,French Language and Literature,Languages and Literatures Other than English,Humanities,3696,4049
2010,16.0902,1,3,Cornell University,Italian Language and Literature,Languages and Literatures Other than English,Humanities,3696,4049
2010,16.0902,2,6,Cornell University,Italian Language and Literature,Languages and Literatures Other than English,Humanities,3696,4049
2010,16.0905,1,8,Cornell University,Spanish Language and Literature,Languages and Literatures Other than English,Humanities,3696,4049
2010,16.0905,2,12,Cornell University,Spanish Language and Literature,Languages and Literatures Other than English,Humanities,3696,4049
2010,16.1200,1,7,Cornell University,"Classics and Classical Languages, Literatures, and Linguistics, General",Classical Studies,Humanities,3696,4049
2010,16.1200,2,2,Cornell University,"Classics and Classical Languages, Literatures, and Linguistics, General",Classical Studies,Humanities,3696,4049
2010,19.0501,1,0,Cornell University,"Foods, Nutrition, and Wellness Studies, General",NA,Other/Unknown,3696,4049
2010,19.0701,1,128,Cornell University,"Human Development and Family Studies, General",NA,Other/Unknown,3696,4049
2010,23.0101,1,66,Cornell University,"English Language and Literature, General",English Language and Literature,Humanities,3696,4049
2010,23.0101,2,13,Cornell University,"English Language and Literature, General",English Language and Literature,Humanities,3696,4049
2010,24.0101,1,20,Cornell University,Liberal Arts and Sciences/Liberal Studies,General Humanities/Liberal Studies,Humanities,3696,4049
2010,24.0101,2,6,Cornell University,Liberal Arts and Sciences/Liberal Studies,General Humanities/Liberal Studies,Humanities,3696,4049
2010,26.0101,1,322,Cornell University,"Biology/Biological Sciences, General",NA,Natural Sciences,3696,4049
2010,26.0101,2,20,Cornell University,"Biology/Biological Sciences, General",NA,Natural Sciences,3696,4049
2010,26.0702,1,7,Cornell University,Entomology,NA,Natural Sciences,3696,4049
2010,26.0702,2,2,Cornell University,Entomology,NA,Natural Sciences,3696,4049
2010,26.1101,1,11,Cornell University,Biometry/Biometrics,NA,Natural Sciences,3696,4049
2010,26.1101,2,1,Cornell University,Biometry/Biometrics,NA,Natural Sciences,3696,4049
2010,26.9999,1,104,Cornell University,"Biological and Biomedical Sciences, Other",NA,Natural Sciences,3696,4049
2010,26.9999,2,2,Cornell University,"Biological and Biomedical Sciences, Other",NA,Natural Sciences,3696,4049
2010,27.0101,1,39,Cornell University,"Mathematics, General",NA,Natural Sciences,3696,4049
2010,27.0101,2,32,Cornell University,"Mathematics, General",NA,Natural Sciences,3696,4049
2010,30.1501,1,4,Cornell University,"Science, Technology and Society",NA,Social & Behavioral Sciences,3696,4049
2010,30.1901,1,51,Cornell University,Nutrition Sciences,NA,Natural Sciences,3696,4049
2010,30.1901,2,4,Cornell University,Nutrition Sciences,NA,Natural Sciences,3696,4049
2010,30.9999,1,28,Cornell University,"Multi-/Interdisciplinary Studies, Other",NA,Other/Unknown,3696,4049
2010,30.9999,2,3,Cornell University,"Multi-/Interdisciplinary Studies, Other",NA,Other/Unknown,3696,4049
2010,38.0101,1,24,Cornell University,Philosophy,Philosophy,Humanities,3696,4049
2010,38.0101,2,6,Cornell University,Philosophy,Philosophy,Humanities,3696,4049
2010,38.0201,1,3,Cornell University,Religion/Religious Studies,Religion,Humanities,3696,4049
2010,38.0201,2,1,Cornell University,Religion/Religious Studies,Religion,Humanities,3696,4049
2010,40.0201,1,3,Cornell University,Astronomy,NA,Natural Sciences,3696,4049
2010,40.0401,1,18,Cornell University,"Atmospheric Sciences and Meteorology, General",NA,Natural Sciences,3696,4049
2010,40.0501,1,46,Cornell University,"Chemistry, General",NA,Natural Sciences,3696,4049
2010,40.0501,2,8,Cornell University,"Chemistry, General",NA,Natural Sciences,3696,4049
2010,40.0601,1,0,Cornell University,"Geology/Earth Science, General",NA,Natural Sciences,3696,4049
2010,40.0601,2,1,Cornell University,"Geology/Earth Science, General",NA,Natural Sciences,3696,4049
2010,40.0699,1,21,Cornell University,"Geological and Earth Sciences/Geosciences, Other",NA,Natural Sciences,3696,4049
2010,40.0801,1,22,Cornell University,"Physics, General",NA,Natural Sciences,3696,4049
2010,40.0801,2,3,Cornell University,"Physics, General",NA,Natural Sciences,3696,4049
2010,42.0101,1,75,Cornell University,"Psychology, General",NA,Social & Behavioral Sciences,3696,4049
2010,42.0101,2,9,Cornell University,"Psychology, General",NA,Social & Behavioral Sciences,3696,4049
2010,44.0201,1,0,Cornell University,Community Organization and Advocacy,NA,Other/Unknown,3696,4049
2010,44.0501,1,64,Cornell University,"Public Policy Analysis, General",NA,Social & Behavioral Sciences,3696,4049
2010,45.0201,1,12,Cornell University,"Anthropology, General",NA,Social & Behavioral Sciences,3696,4049
2010,45.0201,2,7,Cornell University,"Anthropology, General",NA,Social & Behavioral Sciences,3696,4049
2010,45.0301,1,6,Cornell University,Archeology,Archaeology,Humanities,3696,4049
2010,45.0301,2,2,Cornell University,Archeology,Archaeology,Humanities,3696,4049
2010,45.0601,1,190,Cornell University,"Economics, General",NA,Social & Behavioral Sciences,3696,4049
2010,45.0601,2,46,Cornell University,"Economics, General",NA,Social & Behavioral Sciences,3696,4049
2010,45.1001,1,108,Cornell University,"Political Science and Government, General",NA,Social & Behavioral Sciences,3696,4049
2010,45.1001,2,33,Cornell University,"Political Science and Government, General",NA,Social & Behavioral Sciences,3696,4049
2010,45.1101,1,52,Cornell University,"Sociology, General",NA,Social & Behavioral Sciences,3696,4049
2010,45.1101,2,10,Cornell University,"Sociology, General",NA,Social & Behavioral Sciences,3696,4049
2010,45.9999,1,0,Cornell University,"Social Sciences, Other",NA,Social & Behavioral Sciences,3696,4049
2010,50.0301,1,2,Cornell University,"Dance, General",NA,Fine & Performing Arts,3696,4049
2010,50.0301,2,2,Cornell University,"Dance, General",NA,Fine & Performing Arts,3696,4049
2010,50.0501,1,11,Cornell University,"Drama and Dramatics/Theatre Arts, General",NA,Fine & Performing Arts,3696,4049
2010,50.0601,1,10,Cornell University,Film/Cinema/Media Studies,Study of the Arts,Humanities,3696,4049
2010,50.0601,2,4,Cornell University,Film/Cinema/Media Studies,Study of the Arts,Humanities,3696,4049
2010,50.0702,1,28,Cornell University,"Fine/Studio Arts, General",NA,Fine & Performing Arts,3696,4049
2010,50.0703,1,14,Cornell University,"Art History, Criticism and Conservation",Study of the Arts,Humanities,3696,4049
2010,50.0703,2,1,Cornell University,"Art History, Criticism and Conservation",Study of the Arts,Humanities,3696,4049
2010,50.0712,1,33,Cornell University,"Fiber, Textile and Weaving Arts",NA,Fine & Performing Arts,3696,4049
2010,50.0799,1,0,Cornell University,"Fine Arts and Art Studies, Other",NA,Fine & Performing Arts,3696,4049
2010,50.0901,1,7,Cornell University,"Music, General",NA,Fine & Performing Arts,3696,4049
2010,50.0901,2,3,Cornell University,"Music, General",NA,Fine & Performing Arts,3696,4049
2010,51.1102,1,0,Cornell University,Pre-Medicine/Pre-Medical Studies,NA,Health & Medical,3696,4049
2010,52.0904,1,241,Cornell University,Hotel/Motel Administration/Management,NA,Business & Management,3696,4049
2010,52.1002,1,233,Cornell University,Labor and Industrial Relations,NA,Business & Management,3696,4049
2010,54.0101,1,62,Cornell University,"History, General",History,Humanities,3696,4049
2010,54.0101,2,21,Cornell University,"History, General",History,Humanities,3696,4049
2010,03.0101,1,18,Duke University,"Natural Resources/Conservation, General",NA,Other/Unknown,1623,1932
2010,03.0101,2,3,Duke University,"Natural Resources/Conservation, General",NA,Other/Unknown,1623,1932
2010,05.0199,1,46,Duke University,"Area Studies, Other",Area Studies,Humanities,1623,1932
2010,05.0199,2,11,Duke University,"Area Studies, Other",Area Studies,Humanities,1623,1932
2010,05.0201,1,1,Duke University,African-American/Black Studies,"Cultural, Ethnic, and Gender Studies",Humanities,1623,1932
2010,05.0201,2,4,Duke University,African-American/Black Studies,"Cultural, Ethnic, and Gender Studies",Humanities,1623,1932
